cty_fips,county,year,labor_force,employed,unemployed
53043,"Lincoln County, WA",2005,"4,725","4,425",300
53045,"Mason County, WA",2005,"24,024","22,395","1,629"
53047,"Okanogan County, WA",2005,"20,706","19,169","1,537"
53049,"Pacific County, WA",2005,"9,095","8,420",675
53051,"Pend Oreille County, WA",2005,"5,067","4,640",427
53053,"Pierce County, WA",2005,"369,155","346,469","22,686"
53055,"San Juan County, WA",2005,"8,223","7,845",378
53057,"Skagit County, WA",2005,"56,282","52,784","3,498"
53059,"Skamania County, WA",2005,"5,033","4,633",400
53061,"Snohomish County, WA",2005,"346,207","329,649","16,558"
53063,"Spokane County, WA",2005,"224,140","210,833","13,307"
53065,"Stevens County, WA",2005,"18,006","16,564","1,442"
53067,"Thurston County, WA",2005,"121,951","115,486","6,465"
53069,"Wahkiakum County, WA",2005,"1,630","1,505",125
53071,"Walla Walla County, WA",2005,"28,983","27,229","1,754"
53073,"Whatcom County, WA",2005,"102,524","97,125","5,399"
53075,"Whitman County, WA",2005,"20,371","19,453",918
53077,"Yakima County, WA",2005,"117,560","108,427","9,133"
54001,"Barbour County, WV",2005,"6,549","6,146",403
54003,"Berkeley County, WV",2005,"43,568","41,847","1,721"
54005,"Boone County, WV",2005,"9,294","8,865",429
54007,"Braxton County, WV",2005,"5,863","5,512",351
54009,"Brooke County, WV",2005,"11,095","10,286",809
54011,"Cabell County, WV",2005,"44,041","42,054","1,987"
54013,"Calhoun County, WV",2005,"2,675","2,445",230
54015,"Clay County, WV",2005,"3,484","3,213",271
54017,"Doddridge County, WV",2005,"2,858","2,720",138
54019,"Fayette County, WV",2005,"17,747","16,717","1,030"
54021,"Gilmer County, WV",2005,"3,048","2,906",142
54023,"Grant County, WV",2005,"4,935","4,624",311
54025,"Greenbrier County, WV",2005,"15,042","14,121",921
54027,"Hampshire County, WV",2005,"9,403","9,013",390
54029,"Hancock County, WV",2005,"14,695","13,604","1,091"
54031,"Hardy County, WV",2005,"6,982","6,715",267
54033,"Harrison County, WV",2005,"30,438","28,999","1,439"
54035,"Jackson County, WV",2005,"11,587","10,902",685
54037,"Jefferson County, WV",2005,"24,044","23,247",797
54039,"Kanawha County, WV",2005,"90,679","86,270","4,409"
54041,"Lewis County, WV",2005,"7,238","6,876",362
54043,"Lincoln County, WV",2005,"7,837","7,334",503
54045,"Logan County, WV",2005,"12,708","12,082",626
54047,"McDowell County, WV",2005,"6,384","5,856",528
54049,"Marion County, WV",2005,"25,772","24,595","1,177"
54051,"Marshall County, WV",2005,"15,048","14,174",874
54053,"Mason County, WV",2005,"10,096","9,305",791
54055,"Mercer County, WV",2005,"23,764","22,563","1,201"
54057,"Mineral County, WV",2005,"13,385","12,670",715
54059,"Mingo County, WV",2005,"8,134","7,663",471
54061,"Monongalia County, WV",2005,"44,216","42,591","1,625"
54063,"Monroe County, WV",2005,"5,720","5,453",267
54065,"Morgan County, WV",2005,"7,029","6,703",326
54067,"Nicholas County, WV",2005,"10,397","9,823",574
54069,"Ohio County, WV",2005,"20,967","19,946","1,021"
54071,"Pendleton County, WV",2005,"3,664","3,524",140
54073,"Pleasants County, WV",2005,"3,189","2,988",201
54075,"Pocahontas County, WV",2005,"3,750","3,510",240
54077,"Preston County, WV",2005,"14,293","13,610",683
54079,"Putnam County, WV",2005,"26,468","25,260","1,208"
54081,"Raleigh County, WV",2005,"32,166","30,644","1,522"
54083,"Randolph County, WV",2005,"12,839","12,167",672
54085,"Ritchie County, WV",2005,"4,591","4,323",268
54087,"Roane County, WV",2005,"5,413","5,012",401
54089,"Summers County, WV",2005,"4,683","4,389",294
54091,"Taylor County, WV",2005,"6,931","6,571",360
54093,"Tucker County, WV",2005,"3,026","2,836",190
54095,"Tyler County, WV",2005,"3,595","3,333",262
54097,"Upshur County, WV",2005,"10,649","10,131",518
54099,"Wayne County, WV",2005,"17,577","16,659",918
54101,"Webster County, WV",2005,"3,291","3,099",192
54103,"Wetzel County, WV",2005,"6,540","5,925",615
54105,"Wirt County, WV",2005,"2,505","2,319",186
54107,"Wood County, WV",2005,"40,944","38,707","2,237"
54109,"Wyoming County, WV",2005,"8,154","7,718",436
55001,"Adams County, WI",2005,"9,678","9,007",671
55003,"Ashland County, WI",2005,"9,256","8,713",543
55005,"Barron County, WI",2005,"25,439","24,113","1,326"
55007,"Bayfield County, WI",2005,"8,202","7,705",497
55009,"Brown County, WI",2005,"135,667","129,576","6,091"
55011,"Buffalo County, WI",2005,"8,302","7,967",335
55013,"Burnett County, WI",2005,"8,405","7,935",470
55015,"Calumet County, WI",2005,"25,092","24,067","1,025"
55017,"Chippewa County, WI",2005,"32,640","30,885","1,755"
55019,"Clark County, WI",2005,"17,621","16,650",971
55021,"Columbia County, WI",2005,"31,579","30,182","1,397"
55023,"Crawford County, WI",2005,"9,554","9,090",464
55025,"Dane County, WI",2005,"285,593","276,653","8,940"
55027,"Dodge County, WI",2005,"46,581","44,305","2,276"
55029,"Door County, WI",2005,"16,653","15,734",919
55031,"Douglas County, WI",2005,"22,685","21,488","1,197"
55033,"Dunn County, WI",2005,"24,127","23,073","1,054"
55035,"Eau Claire County, WI",2005,"53,764","51,576","2,188"
55037,"Florence County, WI",2005,"2,558","2,384",174
55039,"Fond du Lac County, WI",2005,"55,868","53,301","2,567"
55041,"Forest County, WI",2005,"4,949","4,606",343
55043,"Grant County, WI",2005,"26,884","25,715","1,169"
55045,"Green County, WI",2005,"20,008","19,125",883
55047,"Green Lake County, WI",2005,"10,280","9,682",598
55049,"Iowa County, WI",2005,"14,262","13,666",596
55051,"Iron County, WI",2005,"3,188","2,923",265
55053,"Jackson County, WI",2005,"9,816","9,256",560
55055,"Jefferson County, WI",2005,"42,581","40,661","1,920"
55057,"Juneau County, WI",2005,"13,312","12,508",804
55059,"Kenosha County, WI",2005,"82,362","77,709","4,653"
55061,"Kewaunee County, WI",2005,"11,800","11,271",529
55063,"La Crosse County, WI",2005,"61,433","58,976","2,457"
55065,"Lafayette County, WI",2005,"8,949","8,584",365
55067,"Langlade County, WI",2005,"10,668","10,034",634
55069,"Lincoln County, WI",2005,"15,824","14,965",859
55071,"Manitowoc County, WI",2005,"45,215","42,998","2,217"
55073,"Marathon County, WI",2005,"74,364","71,307","3,057"
55075,"Marinette County, WI",2005,"22,349","21,000","1,349"
55077,"Marquette County, WI",2005,"7,849","7,369",480
55078,"Menominee County, WI",2005,"1,643","1,479",164
55079,"Milwaukee County, WI",2005,"451,298","425,389","25,909"
55081,"Monroe County, WI",2005,"23,331","22,380",951
55083,"Oconto County, WI",2005,"20,223","19,064","1,159"
55085,"Oneida County, WI",2005,"20,231","19,062","1,169"
55087,"Outagamie County, WI",2005,"94,857","90,578","4,279"
55089,"Ozaukee County, WI",2005,"47,669","45,907","1,762"
55091,"Pepin County, WI",2005,"3,965","3,760",205
55093,"Pierce County, WI",2005,"23,337","22,384",953
55095,"Polk County, WI",2005,"23,865","22,634","1,231"
55097,"Portage County, WI",2005,"39,832","38,004","1,828"
55099,"Price County, WI",2005,"8,623","8,202",421
55101,"Racine County, WI",2005,"98,509","92,687","5,822"
55103,"Richland County, WI",2005,"9,835","9,411",424
55105,"Rock County, WI",2005,"83,193","78,337","4,856"
55107,"Rusk County, WI",2005,"7,992","7,493",499
55109,"St. Croix County, WI",2005,"44,624","42,583","2,041"
55111,"Sauk County, WI",2005,"34,203","32,692","1,511"
55113,"Sawyer County, WI",2005,"9,348","8,793",555
55115,"Shawano County, WI",2005,"22,408","21,315","1,093"
55117,"Sheboygan County, WI",2005,"64,550","61,993","2,557"
55119,"Taylor County, WI",2005,"11,100","10,493",607
55121,"Trempealeau County, WI",2005,"15,752","15,063",689
55123,"Vernon County, WI",2005,"14,237","13,592",645
55125,"Vilas County, WI",2005,"11,766","11,065",701
55127,"Walworth County, WI",2005,"55,870","53,533","2,337"
55129,"Washburn County, WI",2005,"8,289","7,783",506
55131,"Washington County, WI",2005,"71,985","68,990","2,995"
55133,"Waukesha County, WI",2005,"211,868","203,760","8,108"
55135,"Waupaca County, WI",2005,"28,000","26,521","1,479"
55137,"Waushara County, WI",2005,"12,598","11,903",695
55139,"Winnebago County, WI",2005,"91,185","87,160","4,025"
55141,"Wood County, WI",2005,"39,548","37,319","2,229"
56001,"Albany County, WY",2005,"19,369","18,835",534
56003,"Big Horn County, WY",2005,"5,299","5,060",239
56005,"Campbell County, WY",2005,"23,193","22,592",601
56007,"Carbon County, WY",2005,"7,612","7,316",296
56009,"Converse County, WY",2005,"6,674","6,428",246
56011,"Crook County, WY",2005,"3,253","3,141",112
56013,"Fremont County, WY",2005,"17,707","16,875",832
56015,"Goshen County, WY",2005,"5,678","5,428",250
56017,"Hot Springs County, WY",2005,"2,312","2,220",92
56019,"Johnson County, WY",2005,"3,783","3,641",142
56021,"Laramie County, WY",2005,"41,359","39,658","1,701"
56023,"Lincoln County, WY",2005,"7,807","7,491",316
56025,"Natrona County, WY",2005,"39,124","37,778","1,346"
56027,"Niobrara County, WY",2005,"1,116","1,073",43
56029,"Park County, WY",2005,"14,379","13,808",571
56031,"Platte County, WY",2005,"4,012","3,819",193
56033,"Sheridan County, WY",2005,"15,048","14,481",567
56035,"Sublette County, WY",2005,"4,975","4,873",102
56037,"Sweetwater County, WY",2005,"22,002","21,360",642
56039,"Teton County, WY",2005,"13,756","13,344",412
56041,"Uinta County, WY",2005,"10,646","10,285",361
56043,"Washakie County, WY",2005,"4,260","4,086",174
56045,"Weston County, WY",2005,"3,165","3,039",126
72001,"Adjuntas Municipio, PR",2005,"5,931","5,109",822
72003,"Aguada Municipio, PR",2005,"16,068","13,871","2,197"
72005,"Aguadilla Municipio, PR",2005,"22,468","19,428","3,040"
72007,"Aguas Buenas Municipio, PR",2005,"9,515","8,370","1,145"
72009,"Aibonito Municipio, PR",2005,"8,136","6,916","1,220"
72011,"Anasco Municipio, PR",2005,"11,122","9,531","1,591"
72013,"Arecibo Municipio, PR",2005,"33,919","29,678","4,241"
72015,"Arroyo Municipio, PR",2005,"5,626","4,665",961
72017,"Barceloneta Municipio, PR",2005,"7,387","6,291","1,096"
72019,"Barranquitas Municipio, PR",2005,"7,780","6,792",988
72021,"Bayamon Municipio, PR",2005,"84,035","76,923","7,112"
72023,"Cabo Rojo Municipio, PR",2005,"20,670","18,602","2,068"
72025,"Caguas Municipio, PR",2005,"54,820","48,864","5,956"
72027,"Camuy Municipio, PR",2005,"12,840","11,406","1,434"
72029,"Canovanas Municipio, PR",2005,"14,496","12,542","1,954"
72031,"Carolina Municipio, PR",2005,"78,568","71,720","6,848"
72033,"Catano Municipio, PR",2005,"8,251","7,342",909
72035,"Cayey Municipio, PR",2005,"16,066","13,952","2,114"
72037,"Ceiba Municipio, PR",2005,"6,050","5,274",776
72039,"Ciales Municipio, PR",2005,"5,285","4,397",888
72041,"Cidra Municipio, PR",2005,"15,472","13,607","1,865"
72043,"Coamo Municipio, PR",2005,"11,622","9,831","1,791"
72045,"Comerio Municipio, PR",2005,"4,919","4,188",731
72047,"Corozal Municipio, PR",2005,"10,760","9,335","1,425"
72049,"Culebra Municipio, PR",2005,873,801,72
72051,"Dorado Municipio, PR",2005,"12,707","11,590","1,117"
72053,"Fajardo Municipio, PR",2005,"15,344","13,225","2,119"
72054,"Florida Municipio, PR",2005,"4,154","3,519",635
72055,"Guanica Municipio, PR",2005,"6,646","5,499","1,147"
72057,"Guayama Municipio, PR",2005,"14,450","12,299","2,151"
72059,"Guayanilla Municipio, PR",2005,"7,046","5,905","1,141"
72061,"Guaynabo Municipio, PR",2005,"45,025","42,105","2,920"
72063,"Gurabo Municipio, PR",2005,"15,337","13,673","1,664"
72065,"Hatillo Municipio, PR",2005,"12,892","11,270","1,622"
72067,"Hormigueros Municipio, PR",2005,"6,615","5,824",791
72069,"Humacao Municipio, PR",2005,"21,247","18,016","3,231"
72071,"Isabela Municipio, PR",2005,"15,925","13,860","2,065"
72073,"Jayuya Municipio, PR",2005,"4,656","3,908",748
72075,"Juana Diaz Municipio, PR",2005,"17,420","15,322","2,098"
72077,"Juncos Municipio, PR",2005,"13,054","11,396","1,658"
72079,"Lajas Municipio, PR",2005,"9,014","7,863","1,151"
72081,"Lares Municipio, PR",2005,"11,873","10,382","1,491"
72083,"Las Marias Municipio, PR",2005,"3,935","3,384",551
72085,"Las Piedras Municipio, PR",2005,"12,859","11,040","1,819"
72087,"Loiza Municipio, PR",2005,"8,949","7,691","1,258"
72089,"Luquillo Municipio, PR",2005,"7,294","6,138","1,156"
72091,"Manati Municipio, PR",2005,"14,834","12,753","2,081"
72093,"Maricao Municipio, PR",2005,"2,107","1,814",293
72095,"Maunabo Municipio, PR",2005,"3,823","3,039",784
72097,"Mayaguez Municipio, PR",2005,"30,821","26,590","4,231"
72099,"Moca Municipio, PR",2005,"15,210","13,310","1,900"
72101,"Morovis Municipio, PR",2005,"9,292","7,870","1,422"
72103,"Naguabo Municipio, PR",2005,"7,621","6,427","1,194"
72105,"Naranjito Municipio, PR",2005,"8,710","7,718",992
72107,"Orocovis Municipio, PR",2005,"5,470","4,660",810
72109,"Patillas Municipio, PR",2005,"6,079","4,984","1,095"
72111,"Penuelas Municipio, PR",2005,"8,921","7,631","1,290"
72113,"Ponce Municipio, PR",2005,"65,927","58,779","7,148"
72115,"Quebradillas Municipio, PR",2005,"8,763","7,626","1,137"
72117,"Rincon Municipio, PR",2005,"5,712","4,891",821
72119,"Rio Grande Municipio, PR",2005,"17,988","15,923","2,065"
72121,"Sabana Grande Municipio, PR",2005,"9,590","8,287","1,303"
72123,"Salinas Municipio, PR",2005,"8,860","7,290","1,570"
72125,"San German Municipio, PR",2005,"13,445","11,609","1,836"
72127,"San Juan Municipio, PR",2005,"173,645","159,713","13,932"
72129,"San Lorenzo Municipio, PR",2005,"14,435","12,661","1,774"
72131,"San Sebastian Municipio, PR",2005,"15,769","13,561","2,208"
72133,"Santa Isabel Municipio, PR",2005,"9,250","8,076","1,174"
72135,"Toa Alta Municipio, PR",2005,"28,556","26,265","2,291"
72137,"Toa Baja Municipio, PR",2005,"35,943","32,903","3,040"
72139,"Trujillo Alto Municipio, PR",2005,"34,523","31,959","2,564"
72141,"Utuado Municipio, PR",2005,"9,671","8,198","1,473"
72143,"Vega Alta Municipio, PR",2005,"12,539","11,152","1,387"
72145,"Vega Baja Municipio, PR",2005,"20,930","18,296","2,634"
72147,"Vieques Municipio, PR",2005,"3,062","2,725",337
72149,"Villalba Municipio, PR",2005,"9,506","8,112","1,394"
72151,"Yabucoa Municipio, PR",2005,"11,247","9,272","1,975"
72153,"Yauco Municipio, PR",2005,"16,695","14,380","2,315"
,,,,,
,,,,,
,,,,,
