zip,cbsa,tot_ratio
3839,14460,0.921231326
3839,40484,0.078768674
3840,40484,0.013726836
3840,14460,0.986273164
3841,40484,0.002292827
3841,14460,0.997707173
3842,14460,0.973262539
3842,40484,0.026737461
3843,14460,1
3844,14460,1
3845,99999,1
3846,99999,1
3847,99999,1
3848,14460,0.967707594
3848,40484,0.032292406
3849,99999,1
3850,99999,1
3851,14460,0.998619261
3851,40484,0.001380739
3852,14460,0.993150685
3852,40484,0.006849315
3853,99999,1
3854,14460,1
3855,14460,1
3856,40484,0.000773395
3856,14460,0.999226605
3857,40484,0.001307922
3857,14460,0.998692078
3858,40484,0.004187605
3858,14460,0.995812395
3859,14460,1
3860,99999,1
3861,40484,0.019468186
3861,14460,0.980531814
3862,40484,0.002381582
3862,14460,0.997618418
3864,99999,1
3865,14460,0.999433107
3865,40484,0.000566893
3866,14460,1
3867,40484,0.003832355
3867,14460,0.996167645
3868,14460,0.960916838
3868,40484,0.039083162
3869,40484,0.019585253
3869,14460,0.980414747
3870,40484,0.005526389
3870,14460,0.994473611
3871,14460,1
3872,99999,1
3873,14460,0.990661795
3873,40484,0.009338205
3874,40484,0.009267488
3874,14460,0.990732512
3875,99999,1
3878,14460,0.996625092
3878,40484,0.003374908
3882,99999,1
3883,99999,1
3884,14460,0.99005848
3884,40484,0.00994152
3885,40484,0.002264493
3885,14460,0.997735507
3886,99999,1
3887,40484,0.003303965
3887,99999,0.125550661
3887,14460,0.871145374
3890,99999,1
3894,99999,1
3896,99999,1
3897,99999,1
3901,38860,1
3902,38860,1
3903,38860,1
3904,38860,1
3905,38860,1
3906,38860,1
3907,38860,1
3908,38860,1
3909,38860,1
3910,38860,1
3911,38860,1
4001,38860,1
4002,38860,1
4003,38860,1
4004,38860,1
4005,38860,1
4006,38860,1
4008,38860,1
4009,38860,0.999149178
4009,99999,0.000850822
4010,99999,1
4011,38860,1
4013,38860,1
4014,38860,1
4015,38860,1
4016,99999,1
4017,38860,1
4019,38860,1
4020,38860,1
4021,38860,1
4022,99999,1
4024,38860,1
4027,38860,1
4028,38860,1
4029,38860,1
4030,38860,1
4032,38860,1
4033,38860,1
4034,38860,1
4037,99999,1
4038,38860,1
4039,38860,1
4040,99999,0.151832461
4040,38860,0.848167539
4041,99999,1
4042,38860,1
4043,38860,1
4046,38860,1
4047,38860,1
4048,38860,1
4049,38860,1
4050,38860,1
4051,99999,1
4054,38860,1
4055,38860,1
4056,38860,1
4057,38860,1
4061,38860,1
4062,38860,1
4063,38860,1
4064,38860,1
4066,38860,1
4068,99999,1
4069,38860,1
4070,38860,1
4071,38860,1
4072,38860,1
4073,38860,1
4074,38860,1
4076,38860,1
4077,38860,1
4078,38860,1
4079,38860,1
4082,38860,1
4083,38860,1
4084,38860,1
4085,38860,1
4086,38860,1
4087,38860,1
4088,99999,1
4090,38860,1
4091,38860,1
4092,38860,1
4093,38860,1
4094,38860,1
4095,38860,1
4096,38860,1
4097,38860,1
4098,38860,1
4101,38860,1
4102,38860,1
4103,38860,1
4104,38860,1
4105,38860,1
4106,38860,1
4107,38860,1
4108,38860,1
4109,38860,1
4110,38860,1
4112,38860,1
4116,38860,1
4122,38860,1
4123,38860,1
4124,38860,1
4210,30340,1
4211,30340,1
4212,30340,1
4216,99999,1
4217,99999,1
4219,99999,1
4220,99999,0.99719888
4220,30340,0.00280112
4221,99999,1
4222,38860,0.014400922
4222,30340,0.985599078
4223,30340,1
4224,99999,1
4225,99999,1
4226,99999,1
4227,99999,1
4228,30340,1
4230,30340,1
4231,99999,1
4234,99999,1
4236,30340,1
4237,99999,1
4238,30340,0.006160164
4238,99999,0.993839836
4239,99999,0.998410175
4239,30340,0.001589825
4240,30340,1
4241,30340,1
4243,30340,1
4250,30340,1
4252,30340,0.998419597
4252,38860,0.001580403
4253,30340,1
4254,30340,0.998345284
4254,12300,0.001654716
4255,99999,1
4256,30340,1
4257,99999,1
4258,30340,1
4259,12300,1
4260,30340,0.001981768
4260,38860,0.998018232
4261,99999,1
4262,99999,1
4263,30340,1
4265,12300,1
4266,30340,1
4267,99999,1
4268,99999,1
4270,30340,0.004538088
4270,99999,0.995461912
4271,99999,1
4274,30340,1
4275,99999,1
4276,99999,1
4280,30340,1
4281,99999,1
4282,30340,1
4284,12300,1
4285,99999,1
4286,99999,1
4287,12300,0.000766284
4287,38860,0.999233716
4288,30340,1
4289,99999,1
4290,99999,1
4291,30340,1
4292,99999,1
4294,99999,1
4330,12300,1
4332,12300,1
4333,12300,1
4336,12300,1
4338,12300,1
4341,99999,1
4342,99999,1
4343,12300,1
4344,12300,1
4345,12300,0.999299426
4345,38860,0.000700574
4346,12300,1
4347,12300,1
4348,99999,1
4349,12300,1
4350,12300,1
4351,12300,1
4352,12300,1
4353,99999,0.941011236
4353,12300,0.058988764
4354,99999,1
4355,12300,1
4357,12300,0.001597444
4357,38860,0.998402556
4358,99999,0.004466778
4358,12300,0.995533222
4359,12300,1
4360,12300,1
4363,12300,1
4364,12300,1
4401,12620,1
4402,12620,1
4406,99999,1
4408,99999,1
4410,12620,1
4411,12620,1
4412,12620,1
4413,99999,1
4414,99999,1
4415,99999,1
4416,99999,1
4417,12620,1
4418,12620,1
4419,12620,1
4420,99999,1
4421,99999,1
4422,12620,1
4424,99999,1
4426,99999,1
4427,12620,1
4428,12620,1
4429,99999,0.344345616
4429,12620,0.655654384
4430,12620,1
4431,99999,1
4434,12620,1
4435,12620,1
4438,99999,1
4441,99999,1
4442,99999,1
4443,99999,1
4444,12620,1
4448,99999,0.008571429
4448,12620,0.991428571
4449,12620,1
4450,12620,1
4451,12620,0.64640884
4451,99999,0.35359116
4453,12620,1
4454,99999,1
4455,12620,1
4456,12620,1
4457,12620,1
4459,99999,0.154761905
4459,12620,0.845238095
4460,12620,1
4461,12620,1
4462,12620,1
4463,99999,1
4464,99999,1
4468,12620,1
4469,12620,1
4471,99999,1
4472,99999,1
4473,12620,1
4474,12620,1
4475,12620,1
4476,99999,1
4478,99999,1
4479,99999,1
4481,99999,1
4485,99999,1
4487,12620,0.998355263
4487,99999,0.001644737
4488,12620,1
4489,12620,1
4490,99999,1
4491,99999,1
4492,99999,1
4493,12620,1
4495,12620,1
4496,99999,1
4497,99999,0.880165289
4497,12620,0.119834711
4530,38860,1
4535,99999,1
4537,99999,1
4538,99999,1
4539,99999,1
4541,99999,1
4543,99999,1
4544,99999,1
4547,99999,1
4548,38860,1
4551,99999,1
4553,99999,1
4554,99999,1
4555,99999,1
4556,99999,1
4558,99999,1
4562,38860,1
4563,99999,1
4564,99999,1
4565,38860,1
4568,99999,1
4570,99999,1
4571,99999,1
4572,99999,1
4573,99999,1
4574,99999,1
4575,99999,1
4576,99999,1
4578,99999,1
4579,38860,1
4605,99999,1
4606,99999,1
4607,99999,1
4609,99999,1
4611,99999,1
4612,99999,1
4613,99999,1
4614,99999,1
4616,99999,1
4617,99999,1
4619,99999,1
4622,99999,1
4623,99999,1
4624,99999,1
4625,99999,1
4626,99999,1
4627,99999,1
4628,99999,1
4629,99999,1
4630,99999,1
4631,99999,1
4634,99999,1
4635,99999,1
4637,99999,1
4640,99999,1
4642,99999,1
4643,99999,1
4644,99999,1
4645,99999,1
4646,99999,1
4648,99999,1
4649,99999,1
4650,99999,1
4652,99999,1
4653,99999,1
4654,99999,1
4655,99999,1
4657,99999,1
4658,99999,1
4660,99999,1
4662,99999,1
4664,99999,1
4666,99999,1
4667,99999,1
4668,99999,1
4669,99999,1
4671,99999,1
4672,99999,1
4673,99999,1
4674,99999,1
4675,99999,1
4676,99999,1
4677,99999,1
4679,99999,1
4680,99999,1
4681,99999,1
4683,99999,1
4684,99999,1
4685,99999,1
4686,99999,1
4691,99999,1
4693,99999,1
4694,99999,1
4730,99999,1
4732,99999,1
4733,12620,0.067567568
4733,99999,0.932432432
4734,99999,1
4735,99999,1
4736,99999,1
4737,99999,1
4738,99999,1
4739,99999,1
4740,99999,1
4742,99999,1
4743,99999,1
4744,99999,1
4745,99999,1
4746,99999,1
4747,99999,1
4750,99999,1
4751,99999,1
4756,99999,1
4757,99999,1
4758,99999,1
4760,99999,1
4761,99999,1
4762,99999,1
4763,99999,1
4764,99999,1
4765,12620,1
4766,99999,1
4768,99999,1
4769,99999,1
4772,99999,1
4773,99999,1
4774,99999,1
4775,99999,1
4776,99999,1
4777,99999,0.006451613
4777,12620,0.993548387
4779,99999,1
4780,99999,1
4781,99999,1
4783,99999,1
4785,99999,1
4786,99999,1
4787,99999,1
4841,99999,1
4843,99999,1
4847,99999,1
4848,99999,1
4849,99999,1
4850,99999,1
4851,99999,1
4852,99999,1
4853,99999,1
4854,99999,1
4855,99999,1
4856,99999,1
4858,99999,1
4859,99999,1
4860,99999,1
4861,99999,1
4862,99999,1
4863,99999,1
4864,99999,1
4865,99999,1
4901,12300,1
4903,12300,1
4910,12300,1
4911,99999,1
4912,99999,1
4915,99999,1
4917,12300,1
4918,12300,1
4920,99999,1
4921,12620,0.00244798
4921,99999,0.99755202
4922,99999,1
4923,99999,1
4924,99999,1
4925,99999,1
4926,12300,1
4927,12300,0.992355803
4927,99999,0.007644197
4928,12620,1
4929,99999,1
4930,12620,0.892614921
4930,99999,0.107385079
4932,12620,1
4933,12620,1
4935,12300,1
4936,99999,1
4937,12300,0.001784652
4937,99999,0.998215348
4938,99999,1
4939,12620,1
4940,99999,1
4941,99999,1
4942,99999,1
4943,99999,1
4944,99999,1
4945,99999,1
4947,99999,1
4949,99999,1
4950,99999,1
4951,99999,1
4952,99999,1
4953,12620,1
4954,99999,1
4955,99999,1
4956,99999,1
4957,99999,1
4958,99999,1
4961,99999,1
4962,12300,1
4963,12300,1
4964,99999,1
4965,99999,1
4966,99999,1
4967,99999,1
4969,12620,1
4970,99999,1
4971,99999,1
4973,99999,1
4974,99999,1
4975,99999,1
4976,99999,1
4978,99999,0.998154982
4978,12300,0.001845018
4979,99999,1
4981,99999,1
4982,99999,1
4983,99999,1
4984,99999,1
4985,99999,1
4986,99999,1
4987,99999,1
4988,12300,0.017797553
4988,99999,0.982202447
4989,12300,1
4992,99999,1
5001,30100,1
5009,30100,1
5030,30100,1
5031,30100,1
5032,30100,1
5033,30100,1
5034,30100,1
5035,30100,1
5036,30100,1
5037,30100,1
5038,30100,1
5039,30100,1
5040,30100,1
5041,30100,1
5042,99999,1
5043,30100,1
5045,30100,1
5046,30100,0.004143646
5046,99999,0.995856354
5047,30100,1
5048,30100,1
5049,30100,1
5050,99999,1
5051,30100,1
5052,30100,1
5053,30100,1
5054,30100,1
5055,30100,1
5056,30100,1
5058,30100,1
5059,30100,1
5060,30100,0.981049563
5060,12740,0.018950437
5061,30100,1
5062,30100,1
5065,30100,1
5067,30100,1
5068,30100,1
5069,99999,0.642276423
5069,30100,0.357723577
5070,30100,1
5071,30100,1
5072,30100,1
5073,30100,1
5074,30100,1
5075,30100,1
5076,30100,1
5077,30100,1
5079,30100,1
5081,99999,0.163017032
5081,30100,0.836982968
5083,30100,1
5084,30100,1
5085,30100,1
5086,30100,1
5088,30100,1
5089,30100,1
5091,30100,1
5101,99999,1
5141,99999,1
5142,30100,1
5143,30100,0.804706854
5143,99999,0.195293146
5146,99999,1
5148,30100,0.018987342
5148,99999,0.773734177
5148,13540,0.207278481
5149,30100,1
5150,30100,1
5151,30100,1
5152,13540,1
5153,30100,1
5154,99999,1
5155,99999,0.943262411
5155,13540,0.056737589
5156,30100,0.998127978
5156,99999,0.001872022
5158,99999,1
5159,99999,1
5161,13540,0.00862069
5161,30100,0.99137931
5201,13540,0.999883396
5201,99999,0.000116604
5250,13540,1
5251,40860,0.003125
5251,13540,0.996875
5252,13540,1
5253,40860,0.06271777
5253,13540,0.93728223
5254,13540,1
5255,13540,1
5257,13540,1
5260,13540,1
5261,13540,1
5262,13540,1
5301,99999,1
5340,13540,1
5341,99999,1
5342,99999,1
5343,99999,0.96107056
5343,13540,0.03892944
5344,99999,1
5345,99999,1
5346,99999,1
5350,99999,0.002717391
5350,13540,0.997282609
5351,99999,1
5352,13540,1
5353,99999,1
5354,99999,1
5355,99999,1
5356,99999,1
5357,99999,1
5358,99999,1
5359,99999,1
5360,99999,1
5361,99999,1
5362,99999,1
5363,13540,0.052678571
5363,99999,0.947321429
5401,15540,1
5402,15540,1
5403,15540,1
5404,15540,1
5405,15540,1
5406,15540,1
5407,15540,1
5408,15540,1
5439,15540,1
5440,15540,1
5441,15540,1
5442,99999,1
5443,99999,1
5444,99999,0.511876485
5444,15540,0.488123515
5445,15540,0.996653653
5445,99999,0.003346347
5446,15540,1
5447,15540,1
5448,15540,1
5449,15540,1
5450,15540,1
5451,15540,1
5452,15540,1
5453,15540,1
5454,15540,1
5455,15540,1
5456,99999,1
5457,15540,1
5458,15540,1
5459,15540,1
5460,15540,1
5461,99999,0.033757124
5461,15540,0.966242876
5462,15540,0.975247525
5462,99999,0.024752475
5463,15540,1
5464,15540,0.074268567
5464,99999,0.925731433
5465,15540,1
5466,15540,1
5468,15540,1
5469,99999,1
5470,15540,1
5471,99999,0.064308682
5471,15540,0.935691318
5472,99999,1
5473,15540,0.00137931
5473,99999,0.99862069
5474,15540,1
5476,15540,0.994485294
5476,99999,0.005514706
5477,15540,1
5478,15540,1
5479,15540,1
5481,15540,1
5482,15540,1
5483,15540,1
5485,15540,1
5486,15540,1
5487,15540,0.013313609
5487,99999,0.986686391
5488,15540,1
5489,15540,0.994359388
5489,99999,0.005640612
5490,15540,1
5491,99999,1
5492,99999,1
5494,15540,1
5495,15540,1
5501,14460,1
5601,12740,1
5602,12740,1
5603,12740,1
5604,12740,1
5609,12740,1
5620,12740,1
5633,12740,1
5640,12740,1
5641,12740,0.974848222
5641,30100,0.025151778
5647,12740,0.992518703
5647,99999,0.007481297
5648,12740,1
5649,30100,0.328571429
5649,12740,0.671428571
5650,12740,1
5651,12740,1
5652,99999,1
5653,99999,1
5654,30100,0.256972112
5654,12740,0.743027888
5655,99999,1
5656,99999,1
5657,99999,1
5658,12740,0.990654206
5658,99999,0.009345794
5660,12740,1
5661,99999,1
5662,99999,1
5663,30100,0.005488044
5663,12740,0.994511956
5664,12740,1
5665,99999,1
5666,12740,1
5667,12740,1
5669,12740,0.795774648
5669,99999,0.066901408
5669,30100,0.137323944
5670,12740,1
5671,12740,1
5672,99999,1
5673,12740,1
5674,12740,1
5675,30100,1
5676,12740,0.934748179
5676,15540,0.065251821
5677,12740,1
5678,12740,1
5679,30100,1
5680,12740,0.018240343
5680,99999,0.981759657
5681,12740,1
5682,12740,1
5701,40860,1
5702,40860,1
5730,40860,1
5731,40860,1
5732,40860,1
5733,40860,0.810532688
5733,99999,0.189467312
5734,99999,1
5735,40860,1
5736,40860,1
5737,40860,1
5738,40860,1
5739,40860,1
5740,99999,1
5741,40860,1
5742,40860,1
5743,40860,1
5744,40860,1
5745,40860,1
5746,30100,1
5747,99999,1
5748,99999,1
5750,40860,1
5751,40860,1
5753,99999,1
5757,40860,1
5758,30100,0.006818182
5758,40860,0.993181818
5759,40860,1
5760,40860,0.087478559
5760,99999,0.912521441
5761,40860,0.801444043
5761,13540,0.198555957
5762,40860,0.965
5762,30100,0.035
5763,40860,1
5764,40860,1
5765,40860,1
5766,99999,1
5767,40860,0.013994911
5767,30100,0.980916031
5767,99999,0.005089059
5768,13540,1
5769,99999,1
5770,99999,1
5772,40860,0.006802721
5772,30100,0.993197279
5773,40860,1
5774,40860,1
5775,40860,0.870307167
5775,13540,0.129692833
5776,13540,1
5777,40860,1
5778,40860,0.037837838
5778,99999,0.962162162
5819,99999,1
5820,99999,1
5821,99999,1
5822,99999,1
5823,99999,1
5824,99999,1
5825,99999,1
5826,99999,1
5827,99999,1
5828,99999,1
5829,99999,1
5830,99999,1
5832,99999,1
5833,99999,1
5836,99999,1
5837,99999,1
5838,99999,1
5839,99999,1
5840,99999,1
5841,99999,1
5842,99999,1
5843,12740,0.022580645
5843,99999,0.977419355
5845,99999,1
5846,99999,1
5847,99999,1
5848,99999,1
5849,99999,1
5850,99999,1
5851,99999,1
5853,99999,1
5855,99999,1
5857,99999,1
5858,99999,1
5859,99999,1
5860,99999,1
5861,99999,1
5862,99999,1
5863,99999,1
5866,99999,1
5867,99999,1
5868,99999,1
5871,99999,1
5872,99999,1
5873,99999,0.896551724
5873,12740,0.103448276
5874,99999,1
5875,99999,1
5901,99999,1
5902,99999,1
5903,99999,1
5904,99999,1
5905,99999,1
5906,99999,1
5907,99999,1
6001,25540,1
6002,25540,1
6006,25540,1
6010,45860,0.000097314
6010,25540,0.999902686
6011,25540,1
6013,25540,1
6016,25540,1
6018,45860,1
6019,25540,1
6020,25540,1
6021,45860,1
6022,25540,1
6023,25540,1
6024,45860,1
6025,25540,1
6026,25540,1
6027,25540,1
6028,25540,1
6029,25540,1
6030,25540,1
6031,45860,1
6032,25540,1
6033,25540,1
6034,25540,1
6035,25540,1
6037,25540,0.999167447
6037,35300,0.000832553
6039,45860,1
6040,25540,1
6041,25540,1
6042,25540,1
6043,25540,1
6045,25540,1
6050,25540,1
6051,25540,1
6052,25540,1
6053,25540,1
6057,45860,1
6058,45860,1
6059,45860,1
6060,25540,1
6061,45860,1
6062,25540,1
6063,45860,1
6064,25540,1
6065,45860,0.388489209
6065,25540,0.611510791
6066,25540,1
6067,25540,1
6068,45860,1
6069,45860,1
6070,25540,1
6071,25540,1
6072,25540,1
6073,25540,1
6074,25540,1
6075,25540,1
6076,25540,1
6077,25540,1
6078,25540,1
6079,45860,1
6080,25540,1
6081,25540,1
6082,25540,1
6083,25540,1
6084,25540,1
6085,25540,1
6088,25540,1
6089,25540,1
6090,25540,1
6091,25540,1
6092,25540,1
6093,25540,1
6095,25540,1
6096,25540,1
6098,45860,1
6101,25540,1
6102,25540,1
6103,25540,1
6105,25540,1
6106,25540,1
6107,25540,1
6108,25540,1
6109,25540,1
6110,25540,1
6111,25540,1
6112,25540,1
6114,25540,1
6115,25540,1
6117,25540,1
6118,25540,1
6119,25540,1
6120,25540,1
6123,25540,1
6126,25540,1
6127,25540,1
6128,25540,1
6129,25540,1
6131,25540,1
6132,25540,1
6133,25540,1
6134,25540,1
6137,25540,1
6138,25540,1
6141,25540,1
6142,25540,1
6143,25540,1
6144,25540,1
6145,25540,1
6146,25540,1
6147,25540,1
6152,25540,1
6153,25540,1
6154,25540,1
6155,25540,1
6156,25540,1
6160,25540,1
6161,25540,1
6167,25540,1
6183,25540,1
6199,25540,1
6226,49340,0.948788927
6226,25540,0.051211073
6230,49340,1
6231,35980,0.010018785
6231,25540,0.989981215
6232,25540,1
6233,49340,1
6234,49340,1
6235,25540,0.003138075
6235,49340,0.996861925
6237,25540,1
6238,25540,1
6239,49340,1
6241,49340,1
6242,49340,0.963993453
6242,25540,0.036006547
6243,49340,1
6244,49340,1
6246,49340,1
6247,49340,1
6248,25540,1
6249,35980,1
6250,25540,0.980481457
6250,49340,0.019518543
6251,25540,1
6254,35980,1
6255,49340,1
6256,49340,1
6258,49340,1
6259,49340,1
6260,49340,1
6262,49340,1
6263,49340,1
6264,49340,1
6266,49340,1
6267,49340,1
6268,25540,1
6269,25540,1
6277,49340,1
6278,49340,1
6279,49340,0.003500175
6279,25540,0.996499825
6280,49340,1
6281,49340,1
6282,49340,1
6320,35980,1
6330,49340,0.042667974
6330,35980,0.957332026
6331,49340,1
6332,49340,1
6333,35980,1
6334,35980,1
6335,35980,1
6336,35980,1
6338,35980,1
6339,35980,1
6340,35980,1
6349,35980,1
6350,35980,1
6351,35980,0.999876115
6351,49340,0.000123885
6353,35980,1
6354,49340,1
6355,35980,1
6357,35980,1
6359,35980,1
6360,35980,1
6365,35980,1
6370,35980,1
6371,35980,1
6372,35980,1
6373,49340,1
6374,49340,0.997233748
6374,35980,0.002766252
6375,35980,1
6376,35980,1
6377,49340,1
6378,35980,1
6379,35980,1
6380,35980,1
6382,35980,1
6383,35980,1
6384,49340,0.015859031
6384,35980,0.984140969
6385,35980,1
6387,49340,1
6388,35980,1
6389,35980,1
6390,35620,1
6401,35300,1
6403,35300,1
6404,14860,1
6405,35300,1
6408,35300,1
6409,25540,1
6410,35300,1
6411,35300,1
6412,25540,1
6413,25540,1
6414,25540,1
6415,35980,0.933488102
6415,25540,0.066511898
6416,25540,1
6417,25540,1
6418,14860,0.00013282
6418,35300,0.99986718
6419,25540,1
6420,25540,0.020368574
6420,35980,0.979631426
6422,35300,0.005908419
6422,25540,0.994091581
6423,25540,1
