cbsa_fips,cbsa,sqmi,population_2005,density,age_total_young,age_total_old,age_total,age_pct_u18,age_pct_o64,nat_total,nat_foreign_born,nat_not_foreign_born,nat_native,nat_nativity,laus_lfpr,laus_pop,laus_lf,laus_emp,laus_unemp,access,city_age,r_1,r_2,st_cap,mfg_lq_gmp,mfg_lq_emp,charitable_assets,intermodal_freight,enplanements,hist_bldgs,hist_strct,hist_sites,hist_objct,hist_dists,hist_registry_total,city_peak_yr,city_peak_pop,city_decades_since_peak,city_pop_2010,city_decline_since_peak,pctchg_00_05,vacancy_msa,vacancy_city,pct_prewar_city,pct_prewar_msa,total_units_2005,hud_units_2005,pct_ph,med_val_cbsa,med_val_city,prop_crimes_per100k,prop_crimes_burglary,prop_crimes_larceny,prop_crimes_moto_theft,pct_low_inf_bw,pct_obese_adult,pct_uninsured_adult,pov_total_in_poverty,pov_total,pov_poverty_rate,gini,total_bridges_2005,bad_bridges_2005,pct_deficient,npl_sites,sfund_per_sqmi,edu_no_hs_diploma,edu_bachelors_plus,edu_total_bach,edu_total_mast,edu_total_prof,edu_total_doct,edu_total_nohs,edu_total_degr,edu_total_ov25,enplane_per_cap,chartbl_per_cap,r1_per_cap,r2_per_cap,r_univ_per_cap,freight_sqmi,ln_hist_bldg,ln_hist_registry
34940,"Naples-Immokalee-Marco Island, FL",2107.6521,307452,145.8742,49941,61513,251377,0.1987,0.2447,102973,3324,99649,71264,0.9677,0.4721,307452,145136,140087,5049,41.6675,0,0,0,0,0.18,0.25,450074029,0,32898,1,0,1,0,0,2,2000,20976,1,19537,0.0686,0.2231,0.2876,0.3629,0.0142,0.0044,144536,473,0.0033,316200,363400,2082.9268,1413,4569,422,6.54,20.9,32.9,25449,247944,0.1026,0.5237,343,0,0,0,0,0.1825,0.2792,33700,10982,5381,1694,33822,51757,185357,0.107,1463.8839,0,0,0,0,0,0.6931
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",6376.8661,1511310,236.9989,344136,142195,1381287,0.2491,0.1029,536666,34910,501756,363531,0.935,0.5161,1511310,779926,744286,35640,29.5982,120,1,0,1,0.99,1.07,917772846,11,4563251,56,6,11,0,17,90,2010,601222,0,601222,0,0.0941,0.0617,0.0621,0.0775,0.0699,571945,17207,0.0301,197000,111800,3900.5896,11099,42561,5290,8.2614,29.6214,15.0429,138941,1342556,0.1035,0.466,4211,10,0.0024,1,2e-4,0.198,0.2503,152340,47655,16889,8164,177984,225048,898956,3.0194,607.2698,0,0,0,0.0017,4.0254,4.4998
35300,"New Haven-Milford, CT",620.4552,847162,1365.3878,201679,119292,824008,0.2448,0.1448,319040,18425,300615,210687,0.9422,0.5075,847162,429962,407064,22898,81.3211,140,1,0,0,1.38,1.09,348734689,6,65142,11,8,2,0,2,23,1950,164443,6,129779,0.2108,0.0281,0.0637,0.1104,0.3671,0.2374,340732,15336,0.045,244400,104300,3126.7928,4158,18975,3356,8.29,24,11.5,75733,797702,0.0949,0.467,863,0,0,5,0.0081,0.1699,0.2763,84217,45614,14090,8512,93737,152433,551642,0.0769,411.6505,0,0,0,0.0097,2.3979,3.1355
35380,"New Orleans-Metairie, LA",4825.4475,1231358,255.1801,358092,152029,1337726,0.2677,0.1136,505579,27792,477787,341145,0.945,0.0073,1231358,9021,8067,954,63.284,170,1,1,0,1.6,0.71,522381309,30,3912884,8,12,5,2,1,28,1960,627525,5,343829,0.4521,-0.0795,0.0911,0.1248,0.2965,0.1369,556234,16175,0.0291,184100,88100,4321.0017,11311,33140,8756,10.1587,30.325,21.825,241075,1311637,0.1838,0.4999,1262,24,0.019,4,8e-4,0.2234,0.2256,122789,40917,21055,7140,190005,191901,850631,3.1777,424.2319,0,0,0,0.0062,2.0794,3.3322
35620,"New York-Newark-Jersey City, NY-NJ-PA",9016.4096,19227714,2132.5245,4684028,2379721,18944519,0.2472,0.1256,6891287,424235,6467052,4647744,0.9384,0.4944,19227714,9505717,9041419,464298,99.1469,210,5,7,0,0.43,0.52,70929600020,92,51437461,212,140,28,15,92,487,2010,8175133,0,8175133,0,0.0149,0.0586,0.056,0.3597,0.2705,7320008,388411,0.0531,413200,221200,1927.6186,59469,264230,46938,7.6124,22.924,15.8,2506305,18576543,0.1349,0.5134,8724,0,0,129,0.0143,0.2112,0.3014,2238371,1045338,376778,146050,2667413,3806537,12627655,2.6752,3688.9253,0,0,0,0.0102,5.3566,6.1883
35660,"Niles-Benton Harbor, MI",579.6615,158510,273.4527,42302,23449,162453,0.2604,0.1443,63569,2538,61031,43336,0.9601,0.4988,158510,79071,73591,5480,39.9917,0,0,0,0,1.84,2.21,28926492,0,0,0,3,0,0,3,6,1960,13842,5,11600,0.162,-0.0243,0.1345,0.0786,0.3739,0.2143,73445,2790,0.038,140900,70300,3270.4561,907,3975,302,7.96,29.1,12.1,20202,159074,0.127,0.4766,267,0,0,3,0.0052,0.1807,0.1962,13031,5737,1335,827,19284,20930,106690,0,182.49,0,0,0,0,-Inf,1.7918
35840,"North Port-Sarasota-Bradenton, FL",1403.5779,674757,480.7407,107474,168230,589959,0.1822,0.2852,262397,8367,254030,168254,0.9681,0.4652,674757,313922,303104,10818,26.5465,20,0,0,0,0.56,0.66,476570005,2,656007,5,1,3,0,5,14,2000,52715,1,51917,0.0151,0.1437,0.1815,0.129,0.0681,0.0251,320595,2331,0.0073,207600,95600,4005.8866,6242,18794,1994,7.49,21.4,25.85,50921,578298,0.0881,0.4774,463,0,0,0,0,0.1533,0.2458,69963,25276,11105,4161,68941,110505,449591,0.9722,706.2839,0,0,0,0.0014,1.6094,2.6391
35980,"Norwich-New London, CT",696.9816,269664,386.9026,63231,33765,259088,0.2441,0.1303,99835,5062,94773,67193,0.9493,0.5345,269664,144132,137659,6473,78.4399,0,0,0,0,1.46,1.11,43167013,2,0,22,14,2,0,5,43,1970,41739,4,40493,0.0299,0.0408,0.0979,0.0909,0.4465,0.2625,110674,3030,0.0274,238900,106200,1388.0236,680,2801,262,6.79,22.4,10.1,15780,247198,0.0638,0.4425,404,0,0,1,0.0014,0.1396,0.2623,26426,13384,3568,2238,24276,45616,173910,0,160.077,0,0,0,0.0029,3.091,3.7612
36100,"Ocala, FL",1664.823,303558,182.3365,55425,63488,258916,0.2141,0.2452,106755,2725,104030,74637,0.9745,0.4212,303558,127862,123011,4851,14.5269,0,0,0,0,0.78,0.88,15662115,1,0,1,0,0,0,1,2,2010,56315,0,56315,0,0.1724,0.1297,0.0905,0.0486,0.0198,122663,1201,0.0098,119200,71700,2808.0301,2502,5407,615,8.31,25,25.8,32918,251736,0.1308,0.4467,59,0,0,0,0,0.218,0.1369,16126,5966,2638,896,40813,25626,187187,0,51.5951,0,0,0,6e-4,0,0.6931
36140,"Ocean City, NJ",285.6108,99269,347.5674,22859,20681,102326,0.2234,0.2021,42148,1432,40716,27372,0.966,0.5812,99269,57700,53895,3805,74.4898,0,0,0,0,0.12,0.19,8583933,0,0,0,3,0,0,0,3,1990,15512,2,11701,0.2457,-0.0299,0.5371,0.6323,0.1636,0.1432,91047,743,0.0082,295500,215200,4515.0047,899,3429,154,6.57,25.1,15.5,8549,99640,0.0858,0.4684,69,0,0,1,0.0035,0.1813,0.2202,11288,3062,1314,384,13210,16048,72878,0,86.4714,0,0,0,0,-Inf,1.0986
36220,"Odessa, TX",902.2933,125378,138.9548,36820,13238,121123,0.304,0.1093,43846,1481,42365,31716,0.9662,0.4968,125378,62285,59458,2827,17.561,50,0,0,0,0.71,0.75,7992082,0,0,0,0,0,0,0,0,2010,99940,0,99940,0,0.0351,0.1142,0.1134,0.0223,0.0227,49500,767,0.0155,120800,46500,4003.0946,968,3813,238,9.7,28.6,24.2,22310,119222,0.1871,0.4521,135,0,0,3,0.0033,0.3204,0.12,6183,1631,618,179,22988,8611,71756,0,63.7439,0,0,0,0,-Inf,-Inf
36260,"Ogden-Clearfield, UT",8620.5514,532425,61.7623,162958,42883,485401,0.3357,0.0883,152089,4529,147560,121413,0.9702,0.5077,532425,270310,258890,11420,46.1591,60,0,0,0,1.32,1.12,122311450,3,0,3,1,0,0,3,7,2010,82825,0,82825,0,0.0969,0.055,0.0799,0.2081,0.0841,160935,2281,0.0142,220600,99200,2909.1421,2443,12003,1043,6.29,23.975,17.125,33386,479679,0.0696,0.3934,460,0,0,4,5e-4,0.1118,0.2417,45688,12690,3506,1738,29422,63622,263259,0,229.7252,0,0,0,3e-4,1.0986,1.9459
36420,"Oklahoma City, OK",5581.2922,1161308,208.0715,281536,124547,1095421,0.257,0.1137,429743,22612,407131,287885,0.9474,0.4942,1161308,573874,548926,24948,23.7711,100,0,1,1,0.54,0.64,831645470,13,1773522,3,7,4,0,6,20,2010,579999,0,579999,0,0.0601,0.0897,0.1039,0.0932,0.0793,472084,7387,0.0156,146800,78100,5303.5026,13426,42037,6127,7.5771,29.3286,22.5571,143729,1062874,0.1352,0.4624,3372,0,0,3,5e-4,0.1646,0.2416,110172,37939,13025,6253,114024,167389,692781,1.5272,716.1283,0,0,0,0.0023,1.0986,2.9957
36500,"Olympia-Tumwater, WA",758.2696,227023,299.3962,52527,23629,207355,0.2533,0.114,81625,4009,77616,54951,0.9509,0.5372,227023,121951,115486,6465,56.0291,0,0,0,1,0.26,0.33,14715753,2,0,1,4,5,0,0,10,2010,46478,0,46478,0,0.0949,0.058,0.0541,0.1669,0.0708,86652,578,0.0067,255500,140700,3783.7576,1793,5983,814,5.67,26.9,12.7,17992,203619,0.0884,0.4118,186,0,0,1,0.0013,0.105,0.2984,25421,10650,3031,1389,14241,40491,135686,0,64.8205,0,0,0,0.0026,0,2.3026
36540,"Omaha-Council Bluffs, NE-IA",4401.1448,814309,185.0221,208811,83960,767041,0.2722,0.1095,294502,18131,276371,197581,0.9384,0.5407,814309,440297,421454,18843,36.5708,120,0,0,0,0.63,0.72,839215773,22,2052234,5,10,4,1,5,25,2010,408958,0,408958,0,0.0616,0.0547,0.0543,0.2188,0.204,311540,6976,0.0224,157500,93300,4153.3374,5426,23328,5067,7.1537,27.8875,11.05,62703,750218,0.0836,0.4418,2579,0,0,3,7e-4,0.1219,0.271,91260,26750,9713,3674,59109,131397,484932,2.5202,1030.5864,0,0,0,0.005,1.6094,3.2189
36740,"Orlando-Kissimmee-Sanford, FL",4017.016,1955794,486.8773,407879,204124,1644561,0.248,0.1241,625248,39896,585352,425052,0.9362,0.5194,1955794,1015778,979207,36571,37.6938,60,0,1,0,0.36,0.42,1591735221,11,17381928,1,0,2,0,3,6,2010,238300,0,238300,0,0.1892,0.0853,0.0859,0.0515,0.024,683551,6242,0.0091,180100,97400,4199.1641,20743,52158,9226,8.315,24.15,23.125,172476,1614906,0.1068,0.4671,1079,0,0,4,0.001,0.1723,0.248,185614,55940,19866,7307,186691,268727,1083496,8.8874,813.8563,0,0,0,0.0027,0,1.7918
36780,"Oshkosh-Neenah, WI",577.3222,161451,279.6549,37343,19663,156763,0.2382,0.1254,61157,3855,57302,39547,0.937,0.5648,161451,91185,87160,4025,47.1651,40,0,0,0,2.58,2.63,37236130,3,0,1,3,0,0,0,4,2010,66083,0,66083,0,0.0299,0.0551,0.0526,0.3163,0.2324,64721,1540,0.0238,147300,85500,2098.4695,639,2622,127,6.83,26.3,9.2,9940,148696,0.0668,0.4377,242,0,0,0,0,0.1372,0.2278,16462,4393,1315,858,13867,23028,101095,0,230.6342,0,0,0,0.0052,0,1.3863
36980,"Owensboro, KY",931.5069,111469,119.6652,28266,15002,109875,0.2573,0.1365,43232,1539,41693,30145,0.9644,0.4946,111469,55137,51846,3291,23.1357,40,0,0,0,2.29,1.8,33592144,1,3611,3,0,0,2,1,6,2010,57265,0,57265,0,0.0145,0.0688,0.0676,0.1183,0.1093,46424,1887,0.0406,119700,76000,2348.635,609,1922,87,8.88,30.6333,18.3667,13713,107476,0.1276,0.4497,402,0,0,3,0.0032,0.2047,0.1557,7117,3003,804,269,14719,11193,71909,0.0324,301.3586,0,0,0,0.0011,1.0986,1.7918
37100,"Oxnard-Thousand Oaks-Ventura, CA",1857.8295,794197,427.4865,214244,76804,753197,0.2844,0.102,243234,8223,235011,182959,0.9662,0.5237,794197,415958,396225,19733,44.1235,40,0,0,0,1.67,1.19,483277010,2,22783,0,1,0,0,2,3,2010,197899,0,197899,0,0.0544,0.0337,0.0352,0.0245,0.0397,251712,2796,0.0111,520300,183200,2106.1525,3773,10966,1988,6.35,23.1,17.9,68540,742195,0.0923,0.4478,481,0,0,1,5e-4,0.199,0.2695,82179,28845,10794,5318,93872,127136,471756,0.0287,608.5102,0,0,0,0.0011,-Inf,1.0986
37340,"Palm Bay-Melbourne-Titusville, FL",1296.8918,529907,408.5977,104699,94681,476230,0.2198,0.1988,198195,7392,190803,132480,0.9627,0.4915,529907,260435,250969,9466,16.8162,20,0,1,0,1.47,1.15,50313807,2,226207,1,1,0,2,0,4,2010,103190,0,103190,0,0.1127,0.1075,0.078,0.0016,0.0126,222072,3093,0.0139,162400,76200,3214.715,4348,11499,1188,8.25,23.3,19.6,44218,466775,0.0947,0.4548,229,0,0,1,8e-4,0.1366,0.2355,51616,20995,4889,2520,46416,80020,339738,0.4269,94.9484,0,0,0,0.0015,0,1.3863
37460,"Panama City, FL",1454.2087,178698,122.8833,38537,21975,161549,0.2385,0.136,64528,2880,61648,44017,0.9554,0.4965,178698,88727,85584,3143,25.7755,0,0,0,0,0.38,0.45,19925858,2,188318,1,0,0,0,0,1,2010,36484,0,36484,0,0.1062,0.2499,0.1045,0.069,0.0261,86022,1350,0.0157,165200,75200,3779.561,1373,5001,380,7.99,25.25,19.8,20870,156662,0.1332,0.4506,175,0,0,1,7e-4,0.197,0.1702,11645,4808,1498,651,21528,18602,109298,1.0538,111.5058,0,0,0,0.0014,0,0
37620,"Parkersburg-Vienna, WV",611.0987,92655,151.6204,21720,14371,93859,0.2314,0.15310000000000001,38559,1412,37147,26598,0.9634,0.4689,92655,43449,41026,2423,34.6729,0,0,0,0,1.77,1.23,48421805,1,13773,1,1,0,1,0,3,1960,44797,5,31492,0.297,-0.0128,0.1043,0.1014,0.3077,0.1872,43051,1067,0.0248,112300,63900,4376.4503,889,2929,237,9.39,31.4,19.05,13117,92282,0.1421,0.4616,199,0,0,1,0.0016,0.1916,0.1491,6131,2425,847,236,12388,9639,64641,0.1486,522.6033,0,0,0,0.0016,0,1.0986
37860,"Pensacola-Ferry Pass-Brent, FL",1896.2542,439471,231.7574,100540,52141,412153,0.2439,0.1265,154842,6626,148216,107484,0.9572,0.4622,439471,203128,195439,7689,43.0406,50,0,0,0,0.43,0.39,34910852,2,815157,0,0,3,0,0,3,1970,59507,4,51923,0.1274,0.0663,0.1089,0.0915,0.1478,0.0422,173766,2560,0.0147,145500,91300,3221.373,3363,9622,1172,8.79,25.25,18.85,53260,386673,0.1377,0.4362,416,0,0,8,0.0042,0.1696,0.2153,37565,13681,4379,2045,45427,57670,267876,1.8549,79.4384,0,0,0,0.0011,-Inf,1.0986
37900,"Peoria, IL",2514.7988,369772,147.0384,91628,54010,366899,0.2497,0.1472,143607,6635,136972,98282,0.9538,0.5167,369772,191072,182174,8898,41.6091,110,0,0,0,1.86,1.7,107663563,13,255578,2,4,0,2,1,9,1970,126963,4,115007,0.0942,0.0078,0.0632,0.0799,0.2206,0.2059,153303,5767,0.0376,133300,84000,2020.1638,1839,4848,783,7.238,27.1,14.54,34760,355072,0.0979,0.4464,1162,13,0.0112,0,0,0.1534,0.2075,33800,10933,3847,1546,37046,50126,241556,0.6912,291.162,0,0,0,0.0052,0.6931,2.1972
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4741.8054,5829139,1229.3079,1443301,758833,5687147,0.2538,0.1334,2134404,120343,2014061,1440062,0.9436,0.5003,5829139,2916385,2778245,138140,89.2875,200,2,2,0,0.83,0.8,16317480791,63,15376569,172,90,13,0,30,305,1950,2071605,6,1526006,0.2634,0.025,0.0646,0.1086,0.4173,0.2396,2281825,56253,0.0247,240700,61000,2731.6213,29106,109999,20125,8.24,25.7909,12.2909,598949,5528515,0.1083,0.4849,4537,0,0,90,0.019,0.1758,0.2773,644137,251402,93197,48704,657596,1037440,3741160,2.6379,2799.2952,0,0,0,0.0133,5.1475,5.7203
38060,"Phoenix-Mesa-Scottsdale, AZ",14605.1674,3774696,258.4493,873084,388150,3251876,0.2685,0.1194,1194250,72926,1121324,808321,0.9389,0.5149,3774696,1943498,1863495,80003,45.9025,70,1,0,1,0.77,0.73,1940613555,23,20320342,7,26,2,1,8,44,2010,1445632,0,1445632,0,0.1608,0.103,0.0605,0.0249,0.0142,1331385,11230,0.0084,216600,107000,5341.3043,39283,119770,42565,7.065,25.3,21.4,383484,3191805,0.1201,0.4659,2721,0,0,6,4e-4,0.1807,0.2508,341279,118857,38381,16541,371104,515058,2054059,5.3833,514.1112,0,0,0,0.0016,1.9459,3.7842
38220,"Pine Bluff, AR",2085.3835,103917,49.8311,27618,13771,107341,0.2573,0.1283,38093,1194,36899,27152,0.9687,0.4481,103917,46561,43106,3455,23.0031,40,0,0,0,1.52,1.7,8017579,2,0,3,4,4,4,1,16,1970,57389,4,49083,0.1447,-0.0319,0.117,0.1124,0.0736,0.0621,43139,1215,0.0282,79900,50000,5682.4196,2175,3261,469,11.1,32.8667,19.7333,19689,98666,0.1996,0.4604,531,41,0.0772,0,0,0.2669,0.1409,6725,1869,686,347,18238,9627,68324,0,77.1537,0,0,0,0.001,1.0986,2.7726
38300,"Pittsburgh, PA",5336.2567,2374483,444.9717,541621,430748,2431087,0.2228,0.1772,995505,46804,948701,651964,0.953,0.504,2374483,1196815,1134199,62616,87.1078,140,2,0,0,0.88,0.89,7110629920,24,5214747,20,64,8,0,7,99,1950,676806,6,305704,0.5483,-0.0233,0.0769,0.1201,0.5067,0.3069,1078481,41219,0.0382,142100,60700,2499.5336,11068,42707,5576,7.7786,28.1714,11.0429,256990,2371814,0.1084,0.4691,3733,0,0,6,0.0011,0.1509,0.2344,252164,95028,33764,16025,255621,396981,1693752,2.1962,2994.6013,0,0,0,0.0045,2.9957,4.5951
38340,"Pittsfield, MA",944.7975,132563,140.3084,30187,24223,134953,0.2237,0.1795,56006,2479,53527,35110,0.9557,0.5481,132563,72664,69494,3170,69.2276,60,0,0,0,1.14,0.89,62468211,0,0,24,4,1,0,3,32,1960,57879,5,44737,0.2271,-0.0177,0.1553,0.0778,0.4378,0.4048,66301,2021,0.0305,203300,98200,1971.8926,747,1707,160,7.5,22.8,10.7,12204,129056,0.0946,0.464,430,0,0,2,0.0021,0.1495,0.2595,13964,7186,1856,1220,13951,24226,93339,0,471.2341,0,0,0,0,3.1781,3.4657
38540,"Pocatello, ID",1146.1324,77419,67.548,21256,7662,75565,0.2813,0.1014,27192,1168,26024,19213,0.957,0.5238,77419,40549,38984,1565,56.0501,10,0,0,0,0.68,0.96,6596731,1,0,0,0,1,0,1,2,2010,54255,0,54255,0,0.0245,0.0656,0.0627,0.1386,0.1223,29102,400,0.0137,148300,83100,3375.1405,480,2034,99,7.33,27.4,11.6,10181,73414,0.1387,0.4519,114,0,0,2,0.0017,0.1245,0.2495,7106,2197,844,652,5391,10799,43285,0,85.2082,0,0,0,9e-4,-Inf,0.6931
38860,"Portland-South Portland, ME",2270.1235,510287,224.7838,117309,65087,487568,0.2406,0.1335,196669,11228,185441,128154,0.9429,0.5603,510287,285935,274785,11150,63.7252,110,0,0,0,0.79,0.93,408254575,5,734295,16,11,3,2,19,51,1950,77634,6,66194,0.1474,0.0466,0.1571,0.0674,0.4902,0.266,233323,5885,0.0252,243800,125200,2456.8527,2369,9562,606,6.34,23.3333,10.8333,38369,476960,0.0804,0.451,601,0,0,5,0.0022,0.114,0.2922,63138,23710,7459,2913,37947,97220,332729,1.439,800.0489,0,0,0,0.0022,2.7726,3.9318
38900,"Portland-Vancouver-Hillsboro, OR-WA",6808.1416,2067325,303.6548,491742,199320,1927881,0.2551,0.1034,745531,51804,693727,485098,0.9305,0.5291,2067325,1093793,1029285,64508,86.4116,110,0,0,0,1.85,1.21,2745385371,43,6798976,8,8,9,0,3,28,2010,583776,0,583776,0,0.0723,0.0573,0.0572,0.3404,0.1467,790876,11031,0.0139,312500,154700,4460.4017,14951,64845,12415,5.6714,26.8,16.9143,179809,1896386,0.0948,0.4508,1617,0,0,16,0.0024,0.1279,0.2878,241802,82401,26403,12081,161149,362687,1260271,3.2888,1327.9892,0,0,0,0.0063,2.0794,3.3322
38940,"Port St. Lucie, FL",1291.9144,383877,297.1381,67206,79539,319426,0.2104,0.249,132221,3336,128885,90452,0.9748,0.4626,383877,177600,169596,8004,14.5154,20,0,0,0,0.4,0.47,157129531,4,0,1,2,2,0,0,5,2010,164603,0,164603,0,0.2018,0.1564,0.0782,0.0019,0.0145,156733,1338,0.0085,167200,87700,2867.5852,2896,7090,1022,7.845,23.15,26.5,36308,313668,0.1158,0.4898,269,0,0,2,0.0015,0.1917,0.1974,30289,9937,4225,1524,44646,45975,232915,0,409.3226,0,0,0,0.0031,0,1.6094
39140,"Prescott, AZ",8129.4377,195424,24.0391,35403,36816,167517,0.2113,0.2198,70171,1809,68362,46754,0.9742,0.4679,195424,91442,87403,4039,37.6205,0,0,0,0,0.48,0.54,62933431,0,5020,2,12,1,0,2,17,2010,39843,0,39843,0,0.1666,0.1414,0.1193,0.0949,0.0452,81730,345,0.0042,215000,148600,3009.354,1317,4123,441,7.16,17.7,26.4,19552,163663,0.1195,0.4447,439,0,0,0,0,0.1528,0.2113,15685,6584,2021,1115,18376,25405,120223,0.0257,322.0353,0,0,0,0,0.6931,2.8332
39300,"Providence-Warwick, RI-MA",1686.5892,1613353,956.5773,379540,227914,1582997,0.2398,0.144,613835,31741,582094,406008,0.9483,0.5291,1613353,853565,807810,45755,73.3536,150,1,1,1,0.86,1.16,1734389010,8,2863962,96,32,13,8,21,170,1940,253504,7,178042,0.2977,0.0192,0.0654,0.0814,0.4704,0.3122,656755,35898,0.0547,257300,101700,2696.682,8674,29000,5833,7.1533,21.7667,11.4333,172784,1531285,0.1128,0.4685,1132,5,0.0044,19,0.0113,0.2366,0.2365,158263,63935,18209,8527,249005,248934,1052402,1.7752,1075.0214,0,0,0,0.0047,4.5643,5.1358
39340,"Provo-Orem, UT",5542.8414,439623,79.3137,128664,24312,376774,0.3415,0.0645,102393,3165,99228,82721,0.9691,0.4755,439623,209058,200841,8217,76.6731,40,0,1,0,1.1,1.05,229129519,0,0,0,6,14,0,3,23,2010,112488,0,112488,0,0.1668,0.0442,0.0389,0.082,0.0834,107125,494,0.0046,255100,144900,3067.8559,2423,10329,735,6.81,24.5,16.7,44117,368727,0.1196,0.4158,299,0,0,1,2e-4,0.0933,0.3097,36261,10679,2751,3124,15909,52815,170530,0,521.1955,0,0,0,0,-Inf,3.1355
39380,"Pueblo, CO",2397.3334,149825,62.4965,36546,21456,141472,0.2583,0.1517,54579,2011,52568,37332,0.9632,0.4627,149825,69326,64606,4720,41.7577,80,0,0,0,1.02,0.76,36877421,1,4033,1,5,1,0,0,7,2010,106595,0,106595,0,0.059,0.0738,0.0653,0.2277,0.1925,58926,1635,0.0277,148000,85800,5766.7278,1909,6184,547,9.19,23.3,13.2,20449,137644,0.1486,0.4535,281,0,0,0,0,0.1868,0.1834,10974,4122,1272,519,17199,16887,92080,0.0269,246.1366,0,0,0,4e-4,0,1.9459
39460,"Punta Gorda, FL",748.0615,155262,207.5525,22186,49167,141627,0.1567,0.3472,63864,1034,62830,44123,0.9838,0.4257,155262,66088,63430,2658,11.6098,0,0,0,0,0.18,0.19,5448587,0,0,0,0,0,0,0,0,2010,16641,0,16641,0,0.0963,0.1993,0.1956,0.0271,0.0083,79758,460,0.0058,165200,185000,3187.5153,1200,3437,312,7.19,23.7,25.4,11419,138757,0.0823,0.4572,176,0,0,0,0,0.1785,0.1758,12336,4748,2047,744,20185,19875,113071,0,35.0929,0,0,0,0,-Inf,-Inf
39540,"Racine, WI",340.0335,193251,568.3293,50951,23233,188831,0.2698,0.123,70819,3004,67815,49861,0.9576,0.5097,193251,98509,92687,5822,40.742,90,0,0,0,3.11,2.38,38847294,1,0,3,0,0,0,0,3,1970,95162,4,78860,0.1713,0.0234,0.0522,0.0588,0.3575,0.2339,74718,1532,0.0205,165200,83400,3545.1304,1377,5004,470,7.39,28,8.8,15491,184348,0.084,0.4297,113,0,0,1,0.0029,0.1709,0.2027,17082,5836,1270,611,20914,24799,122356,0,201.0199,0,0,0,0.0029,1.0986,1.0986
39580,"Raleigh, NC",2147.3104,944725,439.9574,201379,63539,797071,0.2526,0.0797,306478,26344,280134,205332,0.914,0.53,944725,500724,479811,20913,28.5767,60,1,0,1,0.99,0.69,263730585,9,4723989,21,1,2,0,7,31,2010,403892,0,403892,0,0.1852,0.0699,0.067,0.0492,0.0475,329513,4993,0.0152,224800,152400,2876.4985,7254,18004,1917,8.0667,29.5667,18.9,68874,775655,0.0888,0.4459,997,0,0,3,0.0014,0.1372,0.3764,132324,42950,9887,8776,70710,193937,515216,5.0004,279.1612,0,0,0,0.0042,3.0445,3.434
39660,"Rapid City, SD",7810.6263,125998,16.1316,32194,14148,120093,0.2681,0.1178,46416,2134,44282,32039,0.954,0.5565,125998,70122,67559,2563,39.777,20,0,0,0,0.44,0.54,55661175,5,244174,1,7,2,1,7,18,2010,67956,0,67956,0,0.0492,0.0903,0.0449,0.0789,0.0864,51022,1773,0.0347,172600,85500,2842.1086,677,2736,168,7.66,25.5,15.6667,12821,116771,0.1098,0.4377,630,18,0.0286,1,1e-4,0.1215,0.2335,12112,3716,1234,553,9164,17615,75450,1.9379,441.7624,0,0,0,6e-4,0,2.8904
39740,"Reading, PA",864.9433,395933,457.756,91909,56190,373638,0.246,0.1504,141570,5843,135727,98463,0.9587,0.5019,395933,198712,189015,9697,64.1273,120,0,0,0,1.84,1.82,110879737,2,0,31,14,1,0,3,49,1930,111171,8,88082,0.2077,0.0597,0.0576,0.1224,0.5937,0.3257,150222,3136,0.0209,170900,45000,2826.2358,2463,7150,1577,7.41,28,14,34201,362544,0.0943,0.4383,635,0,0,8,0.0092,0.2196,0.1849,29954,10559,4152,1346,54651,46011,248864,0,280.0467,0,0,0,0.0023,3.434,3.8918
39820,"Redding, CA",3842.555,175615,45.7027,42674,24861,163256,0.2614,0.1523,63426,1813,61613,44002,0.9714,0.4655,175615,81748,75826,5922,39.287,20,0,0,0,0.39,0.43,334890585,0,62509,0,0,1,0,3,4,2010,89861,0,89861,0,0.0757,0.0782,0.0503,0.0348,0.0378,68810,468,0.0068,233500,116300,3430.8003,1578,3590,857,6.07,25.3,14.4,24556,159917,0.1536,0.4634,471,0,0,1,3e-4,0.1674,0.166,12118,3179,1952,559,17952,17808,107272,0.3559,1906.9589,0,0,0,0,-Inf,1.3863
39900,"Reno, NV",6796.1858,396546,58.3483,85149,36243,342885,0.2483,0.1057,133546,7543,126003,84721,0.9435,0.5315,396546,210769,202449,8320,62.1098,50,0,1,0,0.72,0.67,1870259809,8,2510458,1,3,0,1,1,6,2010,225221,0,225221,0,0.1565,0.0822,0.0698,0.0464,0.0345,145504,2049,0.0141,267200,147900,4114.529,3244,10828,2244,8.19,21.2,21.1,33513,337786,0.0992,0.462,286,2,0.007,0,0,0.1603,0.2365,35419,11233,4245,2177,35963,53074,224377,6.3308,4716.3754,0,0,0,0.0012,0,1.7918
